decision_date,ticker,decision,type,status,action_taken,outcome_text,size_vs_t_band,current_pct,target_pct,decision_price_date_used,decision_price,current_price_date_used,current_price,return_to_date,return_plus_30d,return_plus_90d,full_doctrine_size_usd,current_size_usd,pnl_at_full_doctrine_size_usd,pnl_at_current_size_usd,pnl_if_acted_on_signal_date_usd,gap_reason,source_record,url
2026-05-14,AVGO,Game B IV overlay live sweep snapshot — 12 conviction names classified 5/14/26,Research Update,Active,Active,,current 2.4088% vs target 6.0000%,2.408839,6.000000,,,,370.96,,,,109955.04,44144.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Game-B-IV-overlay-live-sweep-snapshot-12-conviction-names-classified-5-14-26-361c50314bb6811a9ca4ce5bccb717f7
2026-05-14,ASTS,Game B IV overlay live sweep snapshot — 12 conviction names classified 5/14/26,Research Update,Active,Active,,unknown,0.320476,,,,,86.37,,,,,5873.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Game-B-IV-overlay-live-sweep-snapshot-12-conviction-names-classified-5-14-26-361c50314bb6811a9ca4ce5bccb717f7
2026-05-14,RKLB,Game B IV overlay live sweep snapshot — 12 conviction names classified 5/14/26,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Game-B-IV-overlay-live-sweep-snapshot-12-conviction-names-classified-5-14-26-361c50314bb6811a9ca4ce5bccb717f7
2026-05-14,GS,Game B IV overlay live sweep snapshot — 12 conviction names classified 5/14/26,Research Update,Active,Active,,unknown,0.670201,,,,,1020.18,,,,,12282.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Game-B-IV-overlay-live-sweep-snapshot-12-conviction-names-classified-5-14-26-361c50314bb6811a9ca4ce5bccb717f7
2026-05-14,CRCL,Game B IV overlay live sweep snapshot — 12 conviction names classified 5/14/26,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Game-B-IV-overlay-live-sweep-snapshot-12-conviction-names-classified-5-14-26-361c50314bb6811a9ca4ce5bccb717f7
2026-05-14,ASTS,W8 v1.1 put-side scanner ship — clears v1.1 backlog item under v11.17,Rule Change,Active,Active,,unknown,0.320476,,,,,86.37,,,,,5873.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/W8-v1-1-put-side-scanner-ship-clears-v1-1-backlog-item-under-v11-17-361c50314bb681b39d2befd1fed9b8f8
2026-05-14,MP,Critical-minerals deal-day pain on Trump-Xi summit already absorbed in Oct 2025 Busan truce,Research Update,Active,Active,,unknown,0.864954,,,,,54.66,,,,,15851.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Critical-minerals-deal-day-pain-on-Trump-Xi-summit-already-absorbed-in-Oct-2025-Busan-truce-361c50314bb6812d9624ce3aef5396c3
2026-05-14,LEU,Critical-minerals deal-day pain on Trump-Xi summit already absorbed in Oct 2025 Busan truce,Research Update,Active,Active,,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Critical-minerals-deal-day-pain-on-Trump-Xi-summit-already-absorbed-in-Oct-2025-Busan-truce-361c50314bb6812d9624ce3aef5396c3
2026-05-14,UUUU,Critical-minerals deal-day pain on Trump-Xi summit already absorbed in Oct 2025 Busan truce,Research Update,Active,Active,,unknown,1.776181,,,,,14.52,,,,,32550.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Critical-minerals-deal-day-pain-on-Trump-Xi-summit-already-absorbed-in-Oct-2025-Busan-truce-361c50314bb6812d9624ce3aef5396c3
2026-05-15,LEU,"v11.11 Patches 1/4/5 + v11.12 Patch 1 IV overlay — code-build backfill ship (4 scripts, 201/201 tests)",Rule Change,Active,Active,Files delivered via present_files; operator confirmed all 5 files now in project files. Durable state achieved.,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-11-Patches-1-4-5-v11-12-Patch-1-IV-overlay-code-build-backfill-ship-4-scripts-201-201-test-361c50314bb6812e8da3e29b5a76b968
2026-05-15,BMNR,P-READ-OR-PUNT failure on JLTXX/BMNR thesis-impact question — stale memory on CLARITY status used instead of Live Theses fetch,Rule Change,Active,Active,"Operator corrected mid-chat. Second turn re-grounded against Live Theses BMNR row + recent_chats search confirming 5/14 vote; corrected answer surfaced actual state (CLARITY past committee = fired yesterday; JLTXX is confirmatory not needle-moving; Tranche 1 execution decision pending at 9 AM ET reminder). Mitigation for next session: launcher pre-flight reads (Fundstrat Inbox 7-day audit per v11.16 Patch 1, conversation_search for prior session context) should be treated as REQUIRED before answering any thesis-impact question on a held position, not just on launcher-button invocations. Specifically, when a memory line references a named legislative/regulatory catalyst by status ('Passed House but NOT enacted'), Claude should treat that line as a hint pointing to the canonical source (Live Theses + Inbox + web), not as the canonical state itself.",unknown,3.129243,,,,,15.66,,,,,57346.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/P-READ-OR-PUNT-failure-on-JLTXX-BMNR-thesis-impact-question-stale-memory-on-CLARITY-status-used-in-361c50314bb6810283cef4c7c606dec3
2026-05-14,GRNY,Custom_Instructions_v11_17.md FRESH-EYES QA PASS — 9 issues caught + fixed before deployment,Rule Change,Active,Active,"Revised file ready for project knowledge deployment. Line count 559 (vs prior 557, vs v11.12's 584). Six real bugs fixed, three efficiency wins applied. File is now self-consistent across all internal references.",current 7.1000% vs target 3.0000%,7.099975,3.000000,2026-05-14,25.91,2026-07-01,27.76,0.071401,0.028174,,54977.52,130113.00,3925.45,9290.20,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FRESH-EYES-QA-PASS-9-issues-caught-fixed-before-deployment-361c50314bb6811b9adbec7b824432ec
2026-05-14,FIX,Custom_Instructions_v11_17.md FRESH-EYES QA PASS — 9 issues caught + fixed before deployment,Rule Change,Active,Active,"Revised file ready for project knowledge deployment. Line count 559 (vs prior 557, vs v11.12's 584). Six real bugs fixed, three efficiency wins applied. File is now self-consistent across all internal references.",unknown,0.425465,,,,,1948.76,,,,,7797.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FRESH-EYES-QA-PASS-9-issues-caught-fixed-before-deployment-361c50314bb6811b9adbec7b824432ec
2026-05-14,GRNJ,Custom_Instructions_v11_17.md FRESH-EYES QA PASS — 9 issues caught + fixed before deployment,Rule Change,Active,Active,"Revised file ready for project knowledge deployment. Line count 559 (vs prior 557, vs v11.12's 584). Six real bugs fixed, three efficiency wins applied. File is now self-consistent across all internal references.",unknown,8.589729,,,,,30.94,,,,,157414.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FRESH-EYES-QA-PASS-9-issues-caught-fixed-before-deployment-361c50314bb6811b9adbec7b824432ec
2026-05-14,NBIS,Custom_Instructions_v11_17.md FINAL RELEASE — consolidated CI integrating v11.12 base + v11.13/14/15/16/17 patches + 5 operational scripts. Efficient at 557 lines (smaller than v11.12's 584 despite more content).,Rule Change,Active,Active,"Single canonical CI .md file ready to replace Custom_Instructions_v11_12.md in project knowledge. Integrates: v11.13 named-catalyst P-READ-OR-PUNT extension; v11.14 Position-Held auto-route + Trump-admin Cat 8 dual-edge + Named-trigger auto-route; v11.15 Bottom-5 cross-check + Cash-constraint pre-flight; v11.16 Mandatory Inbox audit + Options expiry + Position drift (3 patches); v11.17 Active Recommendations Digest auto-refresh + 5 operational scripts. Cross-chat integrations preserved: v11.7-rev2 acceleration mandate, parallel-chat coordination protocol, P-READ-OR-PUNT original v10.3 framing, P-ASYMMETRIC Cat 8 addition, sizing-to-caps math + IV overlay + Parabolic Screener. Removed for efficiency: v11.7 6-patch detail (preserved by reference to Governance_-_SKB.md), pre-v11.8 changelog (archived), framework-freeze-policy history (killed in v11.7-rev2), redundant principle re-statements.",unknown,1.296803,,,,,261.15,,,,,23765.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FINAL-RELEASE-consolidated-CI-integrating-v11-12-base-v11-13-14-15-361c50314bb681f595dffa1c05963c28
2026-05-14,IVES,Custom_Instructions_v11_17.md FINAL RELEASE — consolidated CI integrating v11.12 base + v11.13/14/15/16/17 patches + 5 operational scripts. Efficient at 557 lines (smaller than v11.12's 584 despite more content).,Rule Change,Active,Active,"Single canonical CI .md file ready to replace Custom_Instructions_v11_12.md in project knowledge. Integrates: v11.13 named-catalyst P-READ-OR-PUNT extension; v11.14 Position-Held auto-route + Trump-admin Cat 8 dual-edge + Named-trigger auto-route; v11.15 Bottom-5 cross-check + Cash-constraint pre-flight; v11.16 Mandatory Inbox audit + Options expiry + Position drift (3 patches); v11.17 Active Recommendations Digest auto-refresh + 5 operational scripts. Cross-chat integrations preserved: v11.7-rev2 acceleration mandate, parallel-chat coordination protocol, P-READ-OR-PUNT original v10.3 framing, P-ASYMMETRIC Cat 8 addition, sizing-to-caps math + IV overlay + Parabolic Screener. Removed for efficiency: v11.7 6-patch detail (preserved by reference to Governance_-_SKB.md), pre-v11.8 changelog (archived), framework-freeze-policy history (killed in v11.7-rev2), redundant principle re-statements.",unknown,3.696147,,,,,37.68,,,,,67735.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FINAL-RELEASE-consolidated-CI-integrating-v11-12-base-v11-13-14-15-361c50314bb681f595dffa1c05963c28
2026-05-14,BMNR,Custom_Instructions_v11_17.md FINAL RELEASE — consolidated CI integrating v11.12 base + v11.13/14/15/16/17 patches + 5 operational scripts. Efficient at 557 lines (smaller than v11.12's 584 despite more content).,Rule Change,Active,Active,"Single canonical CI .md file ready to replace Custom_Instructions_v11_12.md in project knowledge. Integrates: v11.13 named-catalyst P-READ-OR-PUNT extension; v11.14 Position-Held auto-route + Trump-admin Cat 8 dual-edge + Named-trigger auto-route; v11.15 Bottom-5 cross-check + Cash-constraint pre-flight; v11.16 Mandatory Inbox audit + Options expiry + Position drift (3 patches); v11.17 Active Recommendations Digest auto-refresh + 5 operational scripts. Cross-chat integrations preserved: v11.7-rev2 acceleration mandate, parallel-chat coordination protocol, P-READ-OR-PUNT original v10.3 framing, P-ASYMMETRIC Cat 8 addition, sizing-to-caps math + IV overlay + Parabolic Screener. Removed for efficiency: v11.7 6-patch detail (preserved by reference to Governance_-_SKB.md), pre-v11.8 changelog (archived), framework-freeze-policy history (killed in v11.7-rev2), redundant principle re-statements.",unknown,3.129243,,,,,15.66,,,,,57346.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom_Instructions_v11_17-md-FINAL-RELEASE-consolidated-CI-integrating-v11-12-base-v11-13-14-15-361c50314bb681f595dffa1c05963c28
2026-05-14,BMNR,v11.17 Patch IMPLEMENTATION SHIPPED — recommendations_digest.py + options_expiry_preflight.py + position_drift_check.py + session_open_preflight.py + test suite (45/45 tests pass),Rule Change,Active,Active,v11.17 framework patches now have working implementations. Pre-flight script suite operational. 45 unit tests pass; smoke tests confirm IVES backtest detection (1 DTE deep ITM ACTION_REQUIRED) + BMNR drift detection (-22.5% UNDERSIZED) + duplicate detection (CRCL 5/11 → 5/14). Operator can run session_open_preflight.py --rationales X --portfolio Y --memory Z for unified one-line summary or full digest. Scripts pure-logic core testable; CLI accepts JSON inputs from Notion MCP exports.,unknown,3.129243,,,,,15.66,,,,,57346.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-17-Patch-IMPLEMENTATION-SHIPPED-recommendations_digest-py-options_expiry_preflight-py-posi-361c50314bb681179079d938ffe1d0b2
